"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.0353329603380417,0.472052377175402,0.231,0.203,1,"Rgma","KO_vs_WT"
0.0354358065886452,0.257581972578466,0.188,0.16,1,"Chmp7","KO_vs_WT"
0.0358203207587545,-1.90586665149481,0.105,0.083,1,"Igfbp6","KO_vs_WT"
0.0359810225331268,0.339801165442512,0.105,0.082,1,"Zfp329","KO_vs_WT"
0.0363598308339947,0.268385460663461,0.384,0.351,1,"Trim47","KO_vs_WT"
0.036373249182845,-0.325063034964958,0.731,0.705,1,"Znhit1","KO_vs_WT"
0.0364926180028671,0.469601407814805,0.121,0.098,1,"6330411D24Rik","KO_vs_WT"
0.0365026194938643,0.492978886254507,0.121,0.096,1,"Efr3b","KO_vs_WT"
0.0366130695112893,0.420315811416492,0.143,0.116,1,"Spa17","KO_vs_WT"
0.0367097631094662,0.387189080431166,0.232,0.204,1,"Slc43a2","KO_vs_WT"
0.0370948347194609,-0.675082360536078,0.205,0.238,1,"Col1a2","KO_vs_WT"
0.037264012123952,0.339390324957376,0.236,0.206,1,"Lpcat1","KO_vs_WT"
0.0376648181107748,0.305855702196562,0.158,0.132,1,"Ctbs","KO_vs_WT"
0.0376970670015206,0.555925950847381,0.159,0.133,1,"Rpap1","KO_vs_WT"
0.037823057648244,-1.42787114561189,0.085,0.109,1,"Serpinf1","KO_vs_WT"
0.0378721167942027,0.360172987632997,0.196,0.169,1,"Rad54b","KO_vs_WT"
0.0382203601291912,0.300352448108158,0.216,0.186,1,"Phospho2","KO_vs_WT"
0.0385382825653067,-0.280869927129361,0.261,0.292,1,"Tap1","KO_vs_WT"
0.0386002380125282,0.283461575729312,0.459,0.424,1,"Tmem192","KO_vs_WT"
0.0389361458032257,0.301285442079922,0.388,0.352,1,"Otx1","KO_vs_WT"
0.0394829723914192,0.51641615396295,0.114,0.093,1,"Dhx35","KO_vs_WT"
0.0396414379654834,0.387906879184322,0.13,0.107,1,"Zfp169","KO_vs_WT"
0.0396618916532017,0.399680625480235,0.104,0.082,1,"Lce3f","KO_vs_WT"
0.0400399058868591,-0.730050640821632,0.103,0.081,1,"Usp2","KO_vs_WT"
0.040057293826244,0.272471620948405,0.234,0.205,1,"Helz2","KO_vs_WT"
0.0401319971774173,0.285806920002345,0.121,0.098,1,"Zfp87","KO_vs_WT"
0.0401940289790742,-2.58008869272475,0.082,0.104,1,"Cd53","KO_vs_WT"
0.0405159541976033,-1.28832471137739,0.113,0.138,1,"Bcl2a1d","KO_vs_WT"
0.0405903224662442,-0.58723856237371,0.079,0.102,1,"Tmem232","KO_vs_WT"
0.0408508973001066,0.292725465610385,0.268,0.241,1,"Nt5e","KO_vs_WT"
0.0409640853287444,-0.265572803998263,0.516,0.456,1,"Sh3bp1","KO_vs_WT"
0.0418365988358535,0.529936215031982,0.109,0.088,1,"Iqck","KO_vs_WT"
0.0419651940201851,0.251255572252303,0.285,0.251,1,"Mgrn1","KO_vs_WT"
0.0422104525516559,-0.30401946896339,0.159,0.132,1,"Fam122b","KO_vs_WT"
0.0424282611524605,0.330617855134007,0.102,0.081,1,"Col4a6","KO_vs_WT"
0.0427383351054377,0.293528932637434,0.216,0.189,1,"Fam193b","KO_vs_WT"
0.0428786901679013,-0.369442090872334,0.084,0.106,1,"Alk","KO_vs_WT"
0.0429968730817514,0.366076626989461,0.316,0.286,1,"Plch2","KO_vs_WT"
0.0430719526401978,-0.329739358998091,0.253,0.284,1,"Lsmem1","KO_vs_WT"
0.0431081283117251,-0.290690657004977,0.477,0.506,1,"Socs3","KO_vs_WT"
0.0431158049037186,0.325719853499096,0.194,0.168,1,"Zfp512","KO_vs_WT"
0.0433799155130682,0.348400818412881,0.248,0.22,1,"Gm11714","KO_vs_WT"
0.0436598524575697,-0.420815070136986,0.364,0.38,1,"C430049B03Rik","KO_vs_WT"
0.0438171746265614,-0.452548868664166,0.179,0.21,1,"Poglut3","KO_vs_WT"
0.0443208854402094,0.275257740773585,0.168,0.142,1,"Whamm","KO_vs_WT"
0.0446886258431715,-0.420711301049908,0.128,0.105,1,"Hsd17b11","KO_vs_WT"
0.0447303361190146,0.394547905580912,0.132,0.108,1,"2610307P16Rik","KO_vs_WT"
0.0450015753390272,0.257172727576442,0.147,0.122,1,"Stox2","KO_vs_WT"
0.0451708679066798,-0.400232078234973,0.148,0.176,1,"Sertad4","KO_vs_WT"
0.04540207438057,-0.368036555211213,0.289,0.322,1,"Taf5","KO_vs_WT"
0.0455091741098898,0.264713227975957,0.391,0.359,1,"Lrwd1","KO_vs_WT"
0.0459499646662959,0.420311009054349,0.125,0.102,1,"Wrap73","KO_vs_WT"
0.046316090935916,-0.306381831537854,0.149,0.177,1,"A530013C23Rik","KO_vs_WT"
0.0464145770955373,0.369694078221992,0.186,0.158,1,"Timm29","KO_vs_WT"
0.0464592538686236,-0.441464301593989,0.179,0.151,1,"Arap1","KO_vs_WT"
0.0468842656276943,0.446883062340929,0.185,0.161,1,"Steap1","KO_vs_WT"
0.0475614275005022,0.463148573197643,0.177,0.153,1,"Rnf128","KO_vs_WT"
0.0478178773009063,0.260689140309042,0.303,0.275,1,"Stard7","KO_vs_WT"
0.0480073595399932,0.361421495962632,0.161,0.136,1,"Snai3","KO_vs_WT"
0.0480196502105202,-0.406154128596567,0.474,0.475,1,"Crlf1","KO_vs_WT"
0.0480988893787735,-1.21170341503067,0.195,0.226,1,"Plek","KO_vs_WT"
0.0482363773072284,-0.465985291332662,0.497,0.517,1,"Cebpd","KO_vs_WT"
0.0484816458044181,0.419801698090229,0.218,0.188,1,"Rab30","KO_vs_WT"
0.0489291401296732,-0.358906378842507,0.199,0.172,1,"Tnfrsf1b","KO_vs_WT"
0.0490441283387746,0.310296659044371,0.116,0.094,1,"Lamb2","KO_vs_WT"
0.0499315114133352,0.4044220026063,0.21,0.182,1,"Ube2t","KO_vs_WT"
0.0499911328068771,0.569481137918789,0.119,0.099,1,"Flad1","KO_vs_WT"
0.0512128982511855,-0.450947751840597,0.31,0.334,1,"Gm11361","KO_vs_WT"
0.0512630144252066,0.362427714747338,0.199,0.171,1,"Cx3cr1","KO_vs_WT"
0.0514793393888709,0.278518784249985,0.379,0.348,1,"Trak2","KO_vs_WT"
0.0516250721548675,0.2569203123604,0.274,0.238,1,"Pick1","KO_vs_WT"
0.0516384793092418,0.335248500339656,0.153,0.128,1,"Ppt2","KO_vs_WT"
0.0521781599761195,0.322912961120037,0.273,0.246,1,"2700097O09Rik","KO_vs_WT"
0.0521834658428477,0.306517757854784,0.171,0.149,1,"Gm13203","KO_vs_WT"
0.0523272649506254,0.310056523327687,0.127,0.105,1,"Lyplal1","KO_vs_WT"
0.0524743903112578,-0.487303488898697,0.163,0.138,1,"Neu1","KO_vs_WT"
0.0525430935811314,0.283843230194311,0.161,0.135,1,"Rerg","KO_vs_WT"
0.0527947161705072,0.309830256544207,0.223,0.194,1,"Slc19a1","KO_vs_WT"
0.0530169613462669,-0.307296398701859,0.76,0.746,1,"Gps2","KO_vs_WT"
0.0533661173792682,-0.30701884575755,0.376,0.404,1,"Gm46563","KO_vs_WT"
0.05394457299124,0.401615677350744,0.248,0.219,1,"Inafm2","KO_vs_WT"
0.0540680589342235,0.467122496450111,0.131,0.108,1,"Gm12359","KO_vs_WT"
0.0543778889863508,-0.351854168505769,0.231,0.259,1,"Tspan4","KO_vs_WT"
0.054419064679481,-0.490057692249285,0.541,0.527,1,"Ifi211","KO_vs_WT"
0.0544677169509967,-0.451356029534103,0.13,0.155,1,"Rai1","KO_vs_WT"
0.0544777135442494,0.268873264431599,0.106,0.086,1,"Nudt15","KO_vs_WT"
0.0545154220236501,0.252954717783654,0.185,0.159,1,"Arhgap19","KO_vs_WT"
0.0545444289310565,0.354083069357041,0.22,0.192,1,"Glmn","KO_vs_WT"
0.0546075297037747,0.43474031785365,0.143,0.12,1,"Gm33424","KO_vs_WT"
0.0548138681332463,0.316946758601988,0.101,0.08,1,"Psrc1","KO_vs_WT"
0.0548949936625237,-0.356017194413909,0.297,0.261,1,"Lig3","KO_vs_WT"
0.0550692773892004,-0.585288264305136,0.119,0.142,1,"Mctp1","KO_vs_WT"
0.0553901302948943,0.454302294905521,0.102,0.082,1,"Bloc1s3","KO_vs_WT"
0.0558704468404151,0.395008861587516,0.23,0.203,1,"Mmgt2","KO_vs_WT"
0.0564972393720987,-0.294701728599225,0.421,0.38,1,"Casp8","KO_vs_WT"
0.0567347125638849,0.394510034633973,0.111,0.09,1,"Pcdh8","KO_vs_WT"
0.0569897476879104,0.288012509259306,0.395,0.359,1,"Plxna2","KO_vs_WT"
0.0570367043722074,0.690932539514798,0.103,0.084,1,"Adgrg6","KO_vs_WT"
0.0570852037524846,0.29162543426953,0.125,0.103,1,"Bend5","KO_vs_WT"
