"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
4.56484059468788e-29,-0.268654622375077,0.363,0.427,1.14212311679091e-24,"Lsamp","KO_vs_WT"
6.05426839562405e-29,0.343869169281239,0.523,0.459,1.51477795258514e-24,"Tnfrsf11b","KO_vs_WT"
7.44310608069184e-29,0.265860215283594,0.56,0.494,1.8622651413891e-24,"Stard10","KO_vs_WT"
8.86536687108254e-29,-0.305337967094742,0.751,0.756,2.21811479114485e-24,"Ddx21","KO_vs_WT"
1.11068202828697e-28,0.297578367274498,0.711,0.663,2.77892643477401e-24,"Chp1","KO_vs_WT"
1.5093050215366e-28,0.334884557193489,0.24,0.181,3.77628116388458e-24,"Eya2","KO_vs_WT"
1.65001654273543e-28,0.347220477715949,0.383,0.32,4.12834138992405e-24,"Arhgef10l","KO_vs_WT"
2.1115302098001e-28,0.409683389776761,0.676,0.625,5.28304858491985e-24,"Gfpt1","KO_vs_WT"
2.46639970679272e-28,1.06927540505572,0.111,0.07,6.17093206639538e-24,"Elovl4","KO_vs_WT"
2.74687481164233e-28,0.356337016213031,0.245,0.187,6.87268077872911e-24,"B4galnt1","KO_vs_WT"
3.43005796711899e-28,0.463281687131964,0.213,0.159,8.5820050337317e-24,"Rnf222","KO_vs_WT"
4.1704926281604e-28,0.270822334696284,0.84,0.809,1.04345725556573e-23,"Glul","KO_vs_WT"
4.21492373414943e-28,0.444309725230198,0.43,0.371,1.05457391828419e-23,"Wipi1","KO_vs_WT"
4.45517166873931e-28,0.306195709907298,0.276,0.215,1.11468395151858e-23,"Trac","KO_vs_WT"
4.46944836238197e-28,-0.52010360751463,0.238,0.291,1.11825598026797e-23,"Adh6b","KO_vs_WT"
6.05498311663884e-28,0.545231047933622,0.655,0.592,1.51495677578304e-23,"Lgalsl","KO_vs_WT"
7.68299619556052e-28,0.254953961716959,0.797,0.773,1.92228564812924e-23,"Ctsh","KO_vs_WT"
8.33515832748207e-28,0.415973389621013,0.284,0.225,2.08545661353601e-23,"AC106834.1","KO_vs_WT"
