"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.829446724612492,0.310230824651008,0.271,0.312,1,"Tm2d1","KO_vs_WT"
0.829621706864799,0.83071729224517,0.085,0.104,1,"Kdm4b","KO_vs_WT"
0.829621706864799,0.275020625673995,0.102,0.091,1,"Rpain","KO_vs_WT"
0.83265724526865,0.465246955630805,0.186,0.221,1,"Tmx4","KO_vs_WT"
0.83265724526865,0.532457297075786,0.186,0.221,1,"Znhit6","KO_vs_WT"
0.832682482542991,-0.384042763935688,0.136,0.143,1,"Rab43","KO_vs_WT"
0.832740276382359,-0.269582183941869,0.373,0.416,1,"Psmd13","KO_vs_WT"
0.833067264528347,0.560499944748473,0.61,0.532,1,"Tmtc2","KO_vs_WT"
0.834874078665921,0.452442482854352,0.169,0.169,1,"Tor1b","KO_vs_WT"
0.835208361510091,-0.606463441893899,0.186,0.208,1,"Gabpb1","KO_vs_WT"
0.83595547891213,0.34985135397002,0.356,0.39,1,"Alkbh1","KO_vs_WT"
0.838210394681754,0.379299475332257,0.373,0.442,1,"Zdhhc20","KO_vs_WT"
0.83837105236863,-0.301362672453918,0.136,0.143,1,"Mapk3","KO_vs_WT"
0.840028393312943,0.295564150151911,0.102,0.117,1,"Acap3","KO_vs_WT"
0.840037765203579,-0.37312120689912,0.525,0.481,1,"Wsb1","KO_vs_WT"
0.840127655565025,0.79238380436865,0.169,0.169,1,"Uchl5","KO_vs_WT"
0.840161760033047,0.339855511277374,0.271,0.273,1,"Erp44","KO_vs_WT"
0.840458109516236,0.285930371972309,0.119,0.143,1,"Mgst3","KO_vs_WT"
0.840458109516236,0.502184521049551,0.119,0.143,1,"Odf2","KO_vs_WT"
0.840458109516236,0.746805336740158,0.119,0.143,1,"Dcp2","KO_vs_WT"
0.842021554886932,0.289184202469323,0.339,0.377,1,"Notch2","KO_vs_WT"
0.843373981605221,0.417038884343289,0.136,0.13,1,"Psd3","KO_vs_WT"
0.844076746991902,-0.251493586882477,0.814,0.727,1,"Eprs","KO_vs_WT"
0.844597749334817,0.482838836069255,0.136,0.156,1,"Tubgcp3","KO_vs_WT"
0.844746337445775,0.257773312757155,0.271,0.338,1,"H2afj","KO_vs_WT"
0.844799262788147,0.652946251475391,0.203,0.208,1,"Upp1","KO_vs_WT"
0.844985626367842,0.315021498765974,0.322,0.325,1,"Otud6b","KO_vs_WT"
0.845261581196821,0.613254695353542,0.237,0.286,1,"Cbl","KO_vs_WT"
0.845388363762582,0.251127760654889,0.153,0.182,1,"Tbc1d1","KO_vs_WT"
0.846345897072575,0.508065456412054,0.102,0.117,1,"Zc3h10","KO_vs_WT"
0.84732945044336,0.397636874444902,0.288,0.286,1,"Tdg","KO_vs_WT"
0.847388211247892,0.265601509470711,0.153,0.143,1,"Prkag1","KO_vs_WT"
0.848827977501233,0.772822890872196,0.203,0.234,1,"Ptn","KO_vs_WT"
0.849212132298463,0.516492926624936,0.136,0.13,1,"Slc35e2","KO_vs_WT"
0.849212132298463,0.75996083325091,0.136,0.13,1,"Asprv1","KO_vs_WT"
0.849212132298463,0.396743577362707,0.136,0.13,1,"Rab4b","KO_vs_WT"
0.85119929247841,0.326077545475892,0.22,0.221,1,"Atxn10","KO_vs_WT"
0.85195503742973,0.260569965724874,0.492,0.532,1,"Tomm6","KO_vs_WT"
