"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.424828566997486,-0.459615097018815,0.329,0.281,1,"Tgif1","KO_vs_WT"
0.424893633957058,-0.540921261976502,0.147,0.163,1,"Nob1","KO_vs_WT"
0.426756214133121,-0.30179437032293,0.588,0.559,1,"Tiam1","KO_vs_WT"
0.427743897612868,-0.30083457235383,0.226,0.242,1,"Eci2","KO_vs_WT"
0.429153360988025,-0.358056652592133,0.162,0.179,1,"Zfp574","KO_vs_WT"
0.429625517231543,-0.483668028548583,0.124,0.138,1,"Grasp","KO_vs_WT"
0.430364209359969,-0.392215677819338,0.122,0.14,1,"Pde2a","KO_vs_WT"
0.431154253673904,-0.44622659143208,0.143,0.157,1,"Tpm3-rs7","KO_vs_WT"
0.431599611942614,0.525379292440165,0.184,0.163,1,"Plpp3","KO_vs_WT"
0.431907380818543,-0.267699031538851,0.295,0.314,1,"Gbe1","KO_vs_WT"
0.432371392552827,-0.395239581577362,0.157,0.168,1,"5330411J11Rik","KO_vs_WT"
0.436517870232333,-0.303309354046066,0.314,0.314,1,"Dennd2d","KO_vs_WT"
0.436539056268302,-0.302102234738941,0.6,0.515,1,"Nfe2l2","KO_vs_WT"
0.437996582037817,0.588620467671863,0.166,0.149,1,"Fcgbp","KO_vs_WT"
0.439173148128857,-0.338489533081532,0.233,0.248,1,"Galc","KO_vs_WT"
0.439383627911065,-0.258756907145893,0.305,0.322,1,"Xpa","KO_vs_WT"
0.440432411707865,-0.535573397051869,0.193,0.209,1,"Elmsan1","KO_vs_WT"
0.441231879483203,-0.422166089113939,0.172,0.187,1,"Zfp646","KO_vs_WT"
0.441320210187651,-0.274489493274519,0.567,0.562,1,"Enc1","KO_vs_WT"
0.44242814764428,-0.45402476925069,0.19,0.204,1,"Nek9","KO_vs_WT"
0.442768837909763,-0.394569380803059,0.317,0.331,1,"Gm4107","KO_vs_WT"
0.443775442835036,-0.29053277198995,0.253,0.267,1,"Cyb561","KO_vs_WT"
0.445642183196423,-0.426823109499617,0.116,0.129,1,"Cox7a1","KO_vs_WT"
0.445827940610974,-0.256452086605933,0.107,0.121,1,"Tenm2","KO_vs_WT"
0.446056675053721,-0.356824526065685,0.257,0.27,1,"Ccny","KO_vs_WT"
0.446833127585274,-0.558302435456053,0.105,0.118,1,"Gpr137","KO_vs_WT"
0.448191248044904,-0.561051729773178,0.324,0.322,1,"Arhgdib","KO_vs_WT"
0.450777710216262,-0.306239244736309,0.597,0.57,1,"Mctp2","KO_vs_WT"
0.451334816257022,-0.435901343928359,0.331,0.336,1,"Mlec","KO_vs_WT"
0.452768432422317,0.482069631383598,0.328,0.347,1,"4930523C07Rik","KO_vs_WT"
0.45337289557687,-0.603584631305773,0.124,0.138,1,"Armh3","KO_vs_WT"
0.454143198723027,-0.366400005387642,0.281,0.287,1,"Spryd3","KO_vs_WT"
0.456644402916641,-0.295969073219329,0.44,0.43,1,"Lsm8","KO_vs_WT"
0.457435463660362,-0.313113139916239,0.705,0.65,1,"Sowahb","KO_vs_WT"
0.457828418728031,-0.591909746206598,0.09,0.102,1,"Ankmy2","KO_vs_WT"
0.460465175204299,-0.297629501494492,0.29,0.298,1,"Rhbdf2","KO_vs_WT"
0.460808941389482,0.501798734972041,0.241,0.262,1,"Gm34455","KO_vs_WT"
0.460981174337338,-0.498834763617883,0.114,0.096,1,"Cyp7b1","KO_vs_WT"
0.461051519299979,-0.375167974521153,0.343,0.342,1,"Bckdk","KO_vs_WT"
0.461222728632094,-0.405965527043229,0.724,0.691,1,"Gk","KO_vs_WT"
0.464163241572638,-0.280851419018212,0.647,0.587,1,"Nol7","KO_vs_WT"
0.464227318317047,-0.380525550619573,0.133,0.149,1,"Zfp668","KO_vs_WT"
0.464952967698948,0.414148036595342,0.122,0.105,1,"Ephb2","KO_vs_WT"
0.465378663697244,0.773106755760999,0.1,0.088,1,"Cald1","KO_vs_WT"
0.465472705550983,-0.484704714542906,0.164,0.146,1,"Pdgfa","KO_vs_WT"
0.466102611836398,0.72833868993453,0.197,0.174,1,"Serping1","KO_vs_WT"
0.466322585405325,-0.295906194817208,0.474,0.421,1,"Dusp10","KO_vs_WT"
0.466465044202047,-0.381837566845019,0.441,0.427,1,"Plcd1","KO_vs_WT"
0.467306627358341,-0.353906367993544,0.155,0.132,1,"Mab21l3","KO_vs_WT"
0.4678736603758,-0.508862801336274,0.169,0.179,1,"Mtf2","KO_vs_WT"
0.470800335692618,-0.437480274655745,0.343,0.344,1,"Mfhas1","KO_vs_WT"
0.470937546154018,-0.831291790841783,0.124,0.105,1,"Csta3","KO_vs_WT"
0.473909675806713,-0.381469423954468,0.119,0.132,1,"Mtmr9","KO_vs_WT"
0.475418957076656,-0.429050971334972,0.174,0.187,1,"D030056L22Rik","KO_vs_WT"
0.475572867186601,-1.06138772150975,0.148,0.127,1,"AW011738","KO_vs_WT"
0.475649035237821,-0.565797238824218,0.2,0.215,1,"Usp36","KO_vs_WT"
0.477157349157514,-0.258588038235794,0.16,0.176,1,"Dnajb14","KO_vs_WT"
0.478206946412368,-0.331531429558719,0.452,0.435,1,"Nr6a1","KO_vs_WT"
0.479029008028273,-0.314788786184272,0.29,0.3,1,"0610010K14Rik","KO_vs_WT"
0.479540927886436,-0.417341577450887,0.216,0.234,1,"Arid5a","KO_vs_WT"
0.480733384070843,-0.700551582483474,0.121,0.135,1,"Ccdc68","KO_vs_WT"
0.481027946740076,-0.356097794719606,0.2,0.212,1,"Atg4d","KO_vs_WT"
0.483017235086575,-0.590360112644243,0.098,0.11,1,"Ptpn4","KO_vs_WT"
0.483449863057428,-0.297423600014633,0.424,0.413,1,"Mrpl23","KO_vs_WT"
0.483959735379093,-0.609846773020826,0.1,0.113,1,"Dyrk1b","KO_vs_WT"
0.484383708916061,-0.260322200623544,0.519,0.441,1,"Rbm6","KO_vs_WT"
0.485040729191575,0.500456517682807,0.167,0.154,1,"Rapgef4","KO_vs_WT"
0.485700667757266,-0.294511793909361,0.378,0.377,1,"Zfp772","KO_vs_WT"
0.485723682919489,-0.3271813738521,0.162,0.176,1,"Vps26c","KO_vs_WT"
0.486541058433346,-0.314738786554511,0.217,0.229,1,"Slc9a8","KO_vs_WT"
0.491568845003553,-0.64562811457713,0.81,0.741,1,"Mdm2","KO_vs_WT"
0.493756294103002,-0.409738122837425,0.097,0.11,1,"Cep70","KO_vs_WT"
0.493925754668396,-0.321989043610063,0.198,0.212,1,"Fam53c","KO_vs_WT"
0.495220888200051,-0.397752656889641,0.091,0.105,1,"Nol10","KO_vs_WT"
0.495900158902695,-0.54535443388666,0.172,0.182,1,"Psapl1","KO_vs_WT"
0.498300069798864,-0.377246775611969,0.184,0.196,1,"Ttc19","KO_vs_WT"
0.499378486969773,-0.351452660104586,0.162,0.14,1,"Zc2hc1a","KO_vs_WT"
0.499417331233348,-0.384188113147897,0.122,0.135,1,"Pakap.1","KO_vs_WT"
0.499444091419848,-0.372858423977847,0.207,0.179,1,"Snx33","KO_vs_WT"
0.499820350495087,-0.457224889667389,0.138,0.152,1,"Nfkbil1","KO_vs_WT"
0.500589762160162,-0.342483758982117,0.138,0.152,1,"Ptpn21","KO_vs_WT"
0.502250960678559,-0.388060525854972,0.147,0.16,1,"Dalrd3","KO_vs_WT"
0.506021768866982,-0.353735443091747,0.314,0.311,1,"Tpcn1","KO_vs_WT"
0.507383309203617,-0.525330140250656,0.109,0.118,1,"Pdcd2l","KO_vs_WT"
0.507918188121496,0.266901231447404,0.247,0.223,1,"2900093K20Rik","KO_vs_WT"
0.508056284859583,-0.524649779610192,0.234,0.24,1,"Sap130","KO_vs_WT"
0.508673632213629,-1.06440673347973,0.1,0.11,1,"Fam219a","KO_vs_WT"
0.508863711340487,-0.293912507399672,0.126,0.107,1,"Coa6","KO_vs_WT"
0.510337023535728,-0.275508404242881,0.595,0.601,1,"Cpn1","KO_vs_WT"
0.510859414647635,-0.281284208618112,0.483,0.482,1,"1190028D05Rik","KO_vs_WT"
0.511569002891764,-0.273492458961254,0.424,0.433,1,"Vps37a","KO_vs_WT"
0.512326585467511,-0.462585611347999,0.24,0.248,1,"Nfxl1","KO_vs_WT"
0.513534832497418,-0.333842561053338,0.36,0.358,1,"Dhps","KO_vs_WT"
0.514270346146858,-0.328247431320721,0.159,0.138,1,"Pigf","KO_vs_WT"
0.515858511331012,-0.442196323117855,0.39,0.388,1,"Dlgap4","KO_vs_WT"
0.516039418481945,-0.351750601885034,0.207,0.218,1,"Slc25a46","KO_vs_WT"
