"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.0691812941823136,0.513410570219114,0.23,0.196,1,"Qdpr","KO_vs_WT"
0.0697997959810318,0.254814966547267,0.612,0.588,1,"Cox14","KO_vs_WT"
0.0701958244177854,0.270347003449426,0.531,0.504,1,"Tprgl","KO_vs_WT"
0.0707107907898019,-0.274096633017792,0.285,0.337,1,"Sart1","KO_vs_WT"
0.0708200858849541,0.266396783821686,0.377,0.334,1,"Igsf8","KO_vs_WT"
0.070973304195716,0.321037407130818,0.217,0.18,1,"Nectin1","KO_vs_WT"
0.0709814814706684,-0.321053723773982,0.283,0.334,1,"Zc3h12c","KO_vs_WT"
0.070993079718941,-0.430562137843919,0.165,0.205,1,"H6pd","KO_vs_WT"
0.0710365432204913,0.425327241269425,0.16,0.127,1,"Mctp2","KO_vs_WT"
0.071215112150415,0.383699625174238,0.257,0.217,1,"Tnmd","KO_vs_WT"
0.0712217031940645,0.383758669751416,0.325,0.288,1,"Golga3","KO_vs_WT"
0.0715936294020951,0.34165758739096,0.34,0.307,1,"Elof1","KO_vs_WT"
0.0716521847023151,0.267929946442297,0.27,0.226,1,"Micu2","KO_vs_WT"
0.0716525931673764,0.690932406026119,0.11,0.081,1,"Crebl2","KO_vs_WT"
0.071986780830547,0.270541209906299,0.476,0.436,1,"Cap1","KO_vs_WT"
0.0720764876741039,0.333552991275438,0.45,0.424,1,"Ciao2b","KO_vs_WT"
0.072084425103556,0.301441868054829,0.368,0.337,1,"Fam172a","KO_vs_WT"
0.0722170494851383,0.361768066582197,0.237,0.199,1,"Tmem219","KO_vs_WT"
0.072280714640322,0.621329391427165,0.103,0.075,1,"Mthfs","KO_vs_WT"
0.0723442808455088,-1.00850906155508,0.103,0.132,1,"Gbp3","KO_vs_WT"
0.0723474523998713,0.324371562196354,0.316,0.283,1,"Glcci1","KO_vs_WT"
0.0724147760611424,0.533832884784082,0.246,0.21,1,"Trim47","KO_vs_WT"
0.0724577664204143,-0.389881520725956,0.072,0.102,1,"CR974586.4","KO_vs_WT"
0.0725757041790014,-0.281351899227148,0.142,0.183,1,"Tmem70","KO_vs_WT"
0.0726601951619843,-0.376530960448215,0.112,0.148,1,"Fam210b","KO_vs_WT"
0.0729090693000804,0.332852736164667,0.129,0.096,1,"Npr2","KO_vs_WT"
0.0729696068232303,0.355118943635764,0.285,0.25,1,"Ptdss1","KO_vs_WT"
0.073018608267698,0.389394860724404,0.278,0.244,1,"Fam174a","KO_vs_WT"
0.0732183701233205,-0.259795752566584,0.079,0.111,1,"Zfp777","KO_vs_WT"
0.0735328228975978,-0.597252683803182,0.079,0.109,1,"Sft2d3","KO_vs_WT"
0.073632766494203,-0.296887485440467,0.226,0.271,1,"Mtmr2","KO_vs_WT"
0.0737348323316353,-0.344074586658855,0.21,0.253,1,"Prkag2","KO_vs_WT"
0.0739148166102329,0.598116785144263,0.171,0.136,1,"Rufy1","KO_vs_WT"
0.0741728794011266,0.620685341848158,0.16,0.124,1,"Syne3","KO_vs_WT"
0.0741839713955224,0.570520214294163,0.222,0.183,1,"Prkcg","KO_vs_WT"
0.0743695464804478,0.596959139475742,0.112,0.082,1,"Spsb2","KO_vs_WT"
0.0744212687897795,-0.473982269905176,0.119,0.156,1,"Nos1ap","KO_vs_WT"
0.0745386249888804,-0.294055438779817,0.219,0.262,1,"Tctex1d2","KO_vs_WT"
0.074833792863747,-0.282965683601885,0.188,0.231,1,"Rprd1a","KO_vs_WT"
0.0749489427810116,0.558660782483219,0.125,0.093,1,"Polg2","KO_vs_WT"
0.0751303050417358,-0.258526002783738,0.107,0.142,1,"Paxip1","KO_vs_WT"
0.0756405593142779,-0.283690537382133,0.125,0.163,1,"Brcc3","KO_vs_WT"
0.0757047970444496,0.310065671461646,0.34,0.304,1,"Fam32a","KO_vs_WT"
0.0757312508556536,0.253076843345822,0.5,0.484,1,"Cmpk1","KO_vs_WT"
0.076110507931789,0.501030370297503,0.108,0.079,1,"Klhl13","KO_vs_WT"
0.0761998210875591,0.353891491574403,0.658,0.636,1,"Flnb","KO_vs_WT"
0.0762027164385118,-0.319004086739865,0.085,0.117,1,"Pias4","KO_vs_WT"
0.076244507320697,0.56596954259209,0.226,0.192,1,"Dtd1","KO_vs_WT"
0.076413552304377,0.585800285581313,0.142,0.111,1,"Ints3","KO_vs_WT"
0.0764578923682923,-0.928289097878869,0.081,0.111,1,"Ifit3","KO_vs_WT"
0.0765043385043691,0.764127379657283,0.131,0.102,1,"Eaf2","KO_vs_WT"
0.0767324377362467,0.937514769425341,0.125,0.096,1,"Entpd2","KO_vs_WT"
0.0767538674051232,0.441871724603325,0.45,0.429,1,"Socs3","KO_vs_WT"
0.0771858056749841,0.476597245157505,0.261,0.223,1,"Scin","KO_vs_WT"
0.0772070002650046,0.296779324516986,0.408,0.393,1,"Prrc1","KO_vs_WT"
0.077277448119227,-0.397618269295934,0.267,0.309,1,"Npas2","KO_vs_WT"
0.0773295318388047,0.373557455434581,0.226,0.189,1,"Mgrn1","KO_vs_WT"
